latitude,longitude,state,district,event_date,area_ha,severity,trigger
27.01527,88.17237,West Bengal,Darjeeling,1998-08-08,1.91,0.1713,monsoon
26.97071,88.38234,West Bengal,Darjeeling,2020-09-18,35.88,0.3129,monsoon
26.96102,88.35423,West Bengal,Darjeeling,2003-09-20,39.05,0.2674,monsoon
27.00755,88.23704,West Bengal,Darjeeling,2008-09-10,40.94,0.0400,monsoon
26.97543,88.29982,West Bengal,Darjeeling,2006-07-04,15.41,0.1292,monsoon
26.93345,88.36117,West Bengal,Darjeeling,2008-07-12,43.32,0.3454,monsoon
26.98005,88.32515,West Bengal,Darjeeling,2017-09-16,13.06,0.3038,monsoon
27.02038,88.30889,West Bengal,Darjeeling,2015-09-02,49.76,0.1820,monsoon
26.98931,88.36571,West Bengal,Darjeeling,2012-09-03,13.23,0.3477,monsoon
26.91519,88.25616,West Bengal,Darjeeling,2013-08-26,41.83,0.1853,monsoon
27.05934,88.30187,West Bengal,Darjeeling,2016-09-02,47.03,0.4039,monsoon
26.83567,88.29893,West Bengal,Darjeeling,2002-08-12,11.42,0.3304,monsoon
26.97322,88.28363,West Bengal,Darjeeling,2007-08-22,14.36,0.2028,monsoon
26.96279,88.27661,West Bengal,Darjeeling,2000-06-10,46.77,0.6609,monsoon
27.00889,88.30437,West Bengal,Darjeeling,2015-08-14,5.25,0.2431,monsoon
27.03370,88.30206,West Bengal,Darjeeling,2008-08-03,11.53,0.4539,monsoon
27.06761,88.23709,West Bengal,Darjeeling,2013-09-23,27.39,0.4308,monsoon
26.95726,88.34811,West Bengal,Darjeeling,2012-09-18,55.82,0.1135,monsoon
27.03519,88.24142,West Bengal,Darjeeling,2004-07-24,33.76,0.1773,monsoon
27.01175,88.28691,West Bengal,Darjeeling,2001-07-25,23.32,0.5204,monsoon
26.89731,88.28228,West Bengal,Darjeeling,2022-09-10,58.70,0.1982,monsoon
27.11403,88.32149,West Bengal,Darjeeling,2005-09-02,27.88,0.3193,monsoon
26.91367,88.17285,West Bengal,Darjeeling,2000-06-10,26.08,0.1605,monsoon
27.02517,88.35345,West Bengal,Darjeeling,2005-07-05,24.76,0.3569,monsoon
27.02340,88.25938,West Bengal,Darjeeling,2020-09-15,18.80,0.1644,monsoon
27.01654,88.37320,West Bengal,Darjeeling,2004-06-05,19.61,0.4208,monsoon
26.97033,88.27131,West Bengal,Darjeeling,2022-09-26,41.30,0.3358,monsoon
27.04964,88.29707,West Bengal,Darjeeling,2009-06-17,2.55,0.3622,monsoon
26.90638,88.41483,West Bengal,Darjeeling,2019-06-08,40.94,0.4794,monsoon
26.99605,88.28336,West Bengal,Darjeeling,2014-09-26,12.15,0.3169,monsoon
26.96617,88.37433,West Bengal,Darjeeling,1999-08-22,23.11,0.2178,monsoon
26.95936,88.30234,West Bengal,Darjeeling,2010-08-13,8.88,0.1010,monsoon
27.02572,88.32493,West Bengal,Darjeeling,2008-09-05,33.21,0.4206,monsoon
27.06465,88.30420,West Bengal,Darjeeling,2003-07-10,43.79,0.4801,monsoon
26.97940,88.35087,West Bengal,Darjeeling,2011-08-17,21.34,0.5995,monsoon
27.04684,88.25887,West Bengal,Darjeeling,2000-08-22,9.89,0.3902,monsoon
27.00298,88.24096,West Bengal,Darjeeling,2015-08-08,13.67,0.1253,monsoon
26.94644,88.26169,West Bengal,Darjeeling,2018-07-21,49.10,0.5550,monsoon
26.98452,88.30598,West Bengal,Darjeeling,2000-08-08,16.13,0.1956,monsoon
26.98203,88.28675,West Bengal,Darjeeling,2009-07-07,46.50,0.2005,monsoon
26.95820,88.34262,West Bengal,Darjeeling,2014-08-13,19.94,0.3535,monsoon
27.02571,88.37828,West Bengal,Darjeeling,1999-09-05,11.41,0.1811,monsoon
27.01408,88.24145,West Bengal,Darjeeling,2007-07-12,43.67,0.3694,monsoon
26.90456,88.25596,West Bengal,Darjeeling,2004-08-11,28.17,0.2131,monsoon
26.90091,88.21383,West Bengal,Darjeeling,1998-09-08,1.97,0.4862,monsoon
27.02548,88.42182,West Bengal,Darjeeling,2018-09-22,57.60,0.3929,monsoon
10.12836,77.08328,Kerala,Idukki,2016-07-25,25.61,0.2527,monsoon
10.25210,77.16868,Kerala,Idukki,2017-08-11,27.25,0.1710,monsoon
10.11139,77.13593,Kerala,Idukki,2019-07-23,0.44,0.0177,monsoon
10.13976,77.10122,Kerala,Idukki,2004-07-15,46.78,0.2683,monsoon
9.99881,77.04030,Kerala,Idukki,2005-09-13,59.80,0.1200,monsoon
10.07091,77.11361,Kerala,Idukki,2011-06-03,31.77,0.2732,monsoon
10.17373,77.16077,Kerala,Idukki,2009-06-04,23.36,0.5198,monsoon
10.12414,77.12584,Kerala,Idukki,2015-06-17,23.63,0.4247,monsoon
9.83665,77.11000,Kerala,Idukki,1998-09-16,5.86,0.4853,monsoon
10.14044,77.05218,Kerala,Idukki,2001-07-16,16.04,0.3141,monsoon
10.21509,77.15203,Kerala,Idukki,2016-06-05,30.18,0.2619,monsoon
9.98025,76.91209,Kerala,Idukki,2018-07-15,25.97,0.0878,monsoon
10.19116,77.12297,Kerala,Idukki,2005-09-02,32.75,0.3572,monsoon
9.93368,77.25422,Kerala,Idukki,2005-08-05,50.96,0.5154,monsoon
10.15628,77.00950,Kerala,Idukki,2012-06-14,13.59,0.2942,monsoon
10.09948,77.08552,Kerala,Idukki,2009-06-18,1.76,0.7279,monsoon
9.95900,77.09953,Kerala,Idukki,2002-06-19,2.39,0.2969,monsoon
10.12677,77.07225,Kerala,Idukki,2010-09-28,8.14,0.4783,monsoon
10.16905,77.16218,Kerala,Idukki,2018-06-24,34.27,0.2010,monsoon
10.12183,77.12835,Kerala,Idukki,2016-07-11,48.51,0.2031,monsoon
10.13509,77.10914,Kerala,Idukki,2018-07-22,53.22,0.1774,monsoon
10.07530,77.14784,Kerala,Idukki,2014-08-03,38.14,0.1627,monsoon
9.98832,77.10101,Kerala,Idukki,2019-08-25,24.25,0.5049,monsoon
10.14151,77.29079,Kerala,Idukki,2004-09-11,9.36,0.0861,monsoon
10.20499,77.10908,Kerala,Idukki,1999-07-22,24.14,0.1424,monsoon
10.16777,77.11172,Kerala,Idukki,2000-07-28,20.01,0.6565,monsoon
9.98073,76.99737,Kerala,Idukki,2022-07-20,52.21,0.4456,monsoon
10.00911,77.06739,Kerala,Idukki,2014-06-26,29.25,0.2278,monsoon
10.04924,77.16884,Kerala,Idukki,2004-08-01,13.65,0.3306,monsoon
10.00442,77.01987,Kerala,Idukki,2019-08-05,17.40,0.2466,monsoon
10.10265,76.97055,Kerala,Idukki,2005-07-18,8.27,0.4533,monsoon
10.12360,77.10194,Kerala,Idukki,2012-09-16,55.12,0.1629,monsoon
10.01418,77.18224,Kerala,Idukki,2004-06-04,3.12,0.1430,monsoon
10.14663,77.10254,Kerala,Idukki,2000-09-21,0.87,0.2115,monsoon
10.13607,77.07983,Kerala,Idukki,2004-08-02,11.06,0.4930,monsoon
10.06711,76.98849,Kerala,Idukki,2003-06-28,48.67,0.0966,monsoon
10.08965,77.12714,Kerala,Idukki,2011-08-05,31.46,0.4404,monsoon
9.98301,77.13968,Kerala,Idukki,1998-09-13,37.59,0.2648,monsoon
10.08006,76.99310,Kerala,Idukki,2003-07-24,21.53,0.1782,monsoon
10.10044,77.16807,Kerala,Idukki,2012-07-15,4.21,0.5069,monsoon
10.11012,77.14594,Kerala,Idukki,2007-09-21,51.38,0.1386,monsoon
10.12273,77.16794,Kerala,Idukki,2013-06-20,11.59,0.4473,monsoon
10.11465,77.13501,Kerala,Idukki,2014-06-27,2.08,0.4233,monsoon
10.08414,77.13922,Kerala,Idukki,2022-08-13,34.40,0.2749,monsoon
10.11717,77.13124,Kerala,Idukki,2018-09-28,5.09,0.7280,monsoon
10.16012,77.15211,Kerala,Idukki,2003-08-15,5.84,0.1099,monsoon
10.09427,76.99087,Kerala,Idukki,2015-06-26,48.04,0.1623,monsoon
10.11906,77.00994,Kerala,Idukki,2013-08-21,29.55,0.3729,monsoon
10.08883,77.05584,Kerala,Idukki,2012-07-04,14.57,0.5006,monsoon
10.06119,77.09221,Kerala,Idukki,2017-09-19,20.98,0.6098,monsoon
10.13137,77.12329,Kerala,Idukki,2001-08-25,43.78,0.5166,monsoon
10.06669,77.11948,Kerala,Idukki,2007-07-04,4.07,0.3920,monsoon
10.12317,77.16703,Kerala,Idukki,2018-08-24,7.08,0.5375,monsoon
10.10170,77.16891,Kerala,Idukki,2020-08-03,37.01,0.0742,monsoon
10.08176,77.04766,Kerala,Idukki,1998-08-25,36.46,0.1450,monsoon
10.08031,77.11431,Kerala,Idukki,2009-07-23,58.35,0.0915,monsoon
10.06951,77.04913,Kerala,Idukki,2004-08-05,22.54,0.2911,monsoon
10.00125,77.08871,Kerala,Idukki,2002-06-21,4.00,0.3685,monsoon
10.12297,77.11931,Kerala,Idukki,1999-07-04,32.30,0.1207,monsoon
10.11389,76.89548,Kerala,Idukki,2011-07-16,38.34,0.3805,monsoon
10.15098,77.24467,Kerala,Idukki,2014-08-26,8.46,0.2652,monsoon
10.06811,77.13398,Kerala,Idukki,2011-09-06,33.22,0.2641,monsoon
10.21372,77.06426,Kerala,Idukki,2007-09-05,11.95,0.3254,monsoon
10.07722,77.21564,Kerala,Idukki,2017-07-12,50.70,0.2739,monsoon
10.04749,77.07915,Kerala,Idukki,2014-08-11,50.13,0.2548,monsoon
10.04038,77.10795,Kerala,Idukki,2020-06-02,25.83,0.0795,monsoon
9.99596,77.07077,Kerala,Idukki,2006-07-13,58.01,0.1116,monsoon
10.19196,77.19912,Kerala,Idukki,2003-08-08,58.79,0.0747,monsoon
10.18226,77.09370,Kerala,Idukki,2009-08-04,7.84,0.1574,monsoon
10.13604,77.10897,Kerala,Idukki,2010-09-08,22.13,0.4323,monsoon
10.04623,77.17223,Kerala,Idukki,2009-07-01,36.06,0.1449,monsoon
10.20868,77.13511,Kerala,Idukki,2018-09-26,5.18,0.2118,monsoon
10.07890,77.09674,Kerala,Idukki,1999-09-28,23.02,0.3368,monsoon
10.08386,77.16662,Kerala,Idukki,2011-08-11,15.74,0.2705,monsoon
10.18624,77.25231,Kerala,Idukki,2008-06-25,57.13,0.1897,monsoon
10.13953,77.11904,Kerala,Idukki,2003-07-13,24.75,0.3529,monsoon
10.23207,77.10701,Kerala,Idukki,2014-09-26,45.78,0.3296,monsoon
10.11492,77.11024,Kerala,Idukki,2018-08-05,23.26,0.4416,monsoon
10.07618,77.17863,Kerala,Idukki,2011-09-08,8.00,0.1775,monsoon
10.06329,77.06405,Kerala,Idukki,2000-09-21,51.80,0.1919,monsoon
9.98918,77.08330,Kerala,Idukki,1999-06-07,0.12,0.2682,monsoon
25.23523,91.62397,Meghalaya,East Khasi Hills,2004-07-22,24.49,0.2373,monsoon
25.35945,91.63832,Meghalaya,East Khasi Hills,2004-07-17,39.87,0.4340,monsoon
25.42585,91.74330,Meghalaya,East Khasi Hills,2008-06-26,29.63,0.1734,monsoon
25.19429,91.76502,Meghalaya,East Khasi Hills,2008-07-14,22.84,0.5977,monsoon
25.27923,91.64256,Meghalaya,East Khasi Hills,2006-08-13,53.11,0.1242,monsoon
25.37589,91.70144,Meghalaya,East Khasi Hills,2015-08-24,46.39,0.3769,monsoon
25.21318,91.61711,Meghalaya,East Khasi Hills,2020-08-03,31.62,0.2063,monsoon
25.33400,91.68913,Meghalaya,East Khasi Hills,2006-07-11,57.01,0.1555,monsoon
25.37329,91.75022,Meghalaya,East Khasi Hills,2001-06-23,25.52,0.1076,monsoon
25.30469,91.67390,Meghalaya,East Khasi Hills,2018-06-09,47.31,0.4327,monsoon
25.33302,91.68506,Meghalaya,East Khasi Hills,2019-06-25,10.16,0.1112,monsoon
25.40565,91.63221,Meghalaya,East Khasi Hills,2021-08-08,17.22,0.4670,monsoon
25.41691,91.66110,Meghalaya,East Khasi Hills,2004-09-12,20.35,0.3988,monsoon
25.29628,91.80549,Meghalaya,East Khasi Hills,2015-09-26,6.44,0.2572,monsoon
25.26806,91.70438,Meghalaya,East Khasi Hills,2015-07-07,30.16,0.5846,monsoon
25.24480,91.63986,Meghalaya,East Khasi Hills,2017-06-28,11.62,0.4072,monsoon
25.35862,91.68111,Meghalaya,East Khasi Hills,2018-08-02,38.09,0.0590,monsoon
25.21769,91.60415,Meghalaya,East Khasi Hills,2021-06-08,11.49,0.3109,monsoon
25.28485,91.63915,Meghalaya,East Khasi Hills,2009-08-17,7.50,0.3815,monsoon
25.30616,91.78162,Meghalaya,East Khasi Hills,1999-07-17,58.15,0.2032,monsoon
25.26982,91.69145,Meghalaya,East Khasi Hills,2002-09-26,39.53,0.2655,monsoon
25.31679,91.81344,Meghalaya,East Khasi Hills,2020-08-27,56.19,0.3457,monsoon
25.45387,91.69428,Meghalaya,East Khasi Hills,2019-08-19,29.44,0.2491,monsoon
25.29270,91.69784,Meghalaya,East Khasi Hills,1998-07-19,2.10,0.1763,monsoon
25.27388,91.73845,Meghalaya,East Khasi Hills,2007-09-09,34.50,0.1133,monsoon
25.36092,91.53964,Meghalaya,East Khasi Hills,2004-08-23,33.54,0.5666,monsoon
25.31438,91.71230,Meghalaya,East Khasi Hills,2006-08-19,1.00,0.2237,monsoon
25.38636,91.69706,Meghalaya,East Khasi Hills,2013-07-01,51.69,0.3614,monsoon
25.30988,91.78916,Meghalaya,East Khasi Hills,2010-07-24,37.24,0.2055,monsoon
25.28509,91.75788,Meghalaya,East Khasi Hills,2010-09-11,44.71,0.4443,monsoon
25.19298,91.63198,Meghalaya,East Khasi Hills,2008-07-14,29.69,0.2399,monsoon
25.20282,91.77453,Meghalaya,East Khasi Hills,2014-06-14,37.14,0.4853,monsoon
25.18986,91.68426,Meghalaya,East Khasi Hills,2015-07-23,15.52,0.3010,monsoon
25.32276,91.64573,Meghalaya,East Khasi Hills,1999-07-08,58.43,0.0561,monsoon
25.21827,91.71183,Meghalaya,East Khasi Hills,2001-07-11,24.10,0.1571,monsoon
25.37533,91.68783,Meghalaya,East Khasi Hills,2006-06-02,9.82,0.2732,monsoon
25.30181,91.79231,Meghalaya,East Khasi Hills,2008-06-10,3.45,0.2633,monsoon
25.28535,91.72044,Meghalaya,East Khasi Hills,2022-07-03,38.21,0.4550,monsoon
25.24937,91.71234,Meghalaya,East Khasi Hills,2020-07-17,59.00,0.4358,monsoon
25.33734,91.75404,Meghalaya,East Khasi Hills,2014-06-26,53.76,0.3040,monsoon
25.25173,91.76557,Meghalaya,East Khasi Hills,1998-07-14,42.16,0.1959,monsoon
25.24088,91.74702,Meghalaya,East Khasi Hills,2000-07-26,59.44,0.0843,monsoon
25.37130,91.78517,Meghalaya,East Khasi Hills,2009-06-28,43.40,0.1491,monsoon
25.32128,91.73652,Meghalaya,East Khasi Hills,2012-07-02,20.42,0.1690,monsoon
25.28590,91.71006,Meghalaya,East Khasi Hills,2014-07-15,36.11,0.1945,monsoon
25.33849,91.77435,Meghalaya,East Khasi Hills,2001-06-15,4.88,0.2236,monsoon
25.30054,91.69455,Meghalaya,East Khasi Hills,2020-09-11,13.38,0.1216,monsoon
25.32298,91.70199,Meghalaya,East Khasi Hills,2010-06-24,25.11,0.2935,monsoon
25.25099,91.80329,Meghalaya,East Khasi Hills,2012-08-12,12.19,0.0720,monsoon
25.42422,91.79732,Meghalaya,East Khasi Hills,1998-08-02,57.21,0.1315,monsoon
25.26522,91.69951,Meghalaya,East Khasi Hills,2018-09-16,59.74,0.2360,monsoon
25.39336,91.67279,Meghalaya,East Khasi Hills,2011-08-06,22.32,0.1255,monsoon
25.28867,91.78779,Meghalaya,East Khasi Hills,2003-08-10,42.58,0.0809,monsoon
25.34843,91.74803,Meghalaya,East Khasi Hills,2005-09-15,24.53,0.5685,monsoon
25.34405,91.71893,Meghalaya,East Khasi Hills,2006-09-21,8.46,0.3162,monsoon
25.36881,91.68069,Meghalaya,East Khasi Hills,1998-06-08,20.28,0.1734,monsoon
25.24956,91.71990,Meghalaya,East Khasi Hills,2021-09-11,14.08,0.4053,monsoon
25.36454,91.69870,Meghalaya,East Khasi Hills,2018-07-02,19.75,0.4150,monsoon
25.41079,91.66014,Meghalaya,East Khasi Hills,2020-06-11,12.98,0.2626,monsoon
25.28448,91.70774,Meghalaya,East Khasi Hills,2006-08-17,6.83,0.4275,monsoon
25.30208,91.71593,Meghalaya,East Khasi Hills,2011-09-18,13.12,0.1401,monsoon
25.26859,91.67748,Meghalaya,East Khasi Hills,2009-06-09,54.35,0.2644,monsoon
25.27921,91.75423,Meghalaya,East Khasi Hills,2009-06-02,5.20,0.4316,monsoon
25.40269,91.77733,Meghalaya,East Khasi Hills,2012-09-17,19.55,0.1946,monsoon
25.23975,91.75819,Meghalaya,East Khasi Hills,2009-08-19,31.75,0.5566,monsoon
25.24347,91.68343,Meghalaya,East Khasi Hills,2017-06-03,21.34,0.1894,monsoon
25.39665,91.74535,Meghalaya,East Khasi Hills,1999-09-15,31.10,0.2078,monsoon
25.33747,91.70468,Meghalaya,East Khasi Hills,2002-07-03,2.70,0.1738,monsoon
25.42722,91.62586,Meghalaya,East Khasi Hills,2020-07-13,38.95,0.2117,monsoon
25.27297,91.74036,Meghalaya,East Khasi Hills,2020-07-18,33.85,0.1094,monsoon
25.30758,91.70877,Meghalaya,East Khasi Hills,2018-08-21,40.89,0.3032,monsoon
25.26036,91.85561,Meghalaya,East Khasi Hills,2007-06-20,34.08,0.3688,monsoon
25.30860,91.78744,Meghalaya,East Khasi Hills,2009-07-22,26.33,0.1936,monsoon
25.19355,91.74267,Meghalaya,East Khasi Hills,1998-07-07,21.07,0.5840,monsoon
25.34110,91.71495,Meghalaya,East Khasi Hills,2004-06-24,13.66,0.3445,monsoon
25.31941,91.70982,Meghalaya,East Khasi Hills,2016-09-10,30.05,0.0422,monsoon
25.29655,91.63978,Meghalaya,East Khasi Hills,2006-06-11,1.66,0.2485,monsoon
25.27658,91.59566,Meghalaya,East Khasi Hills,2010-09-23,19.76,0.5610,monsoon
25.24631,91.64765,Meghalaya,East Khasi Hills,2001-06-10,40.70,0.1479,monsoon
25.34366,91.69714,Meghalaya,East Khasi Hills,2010-07-03,6.61,0.0607,monsoon
25.22973,91.57367,Meghalaya,East Khasi Hills,2016-06-21,3.87,0.5409,monsoon
25.33071,91.66734,Meghalaya,East Khasi Hills,2012-07-19,39.17,0.2802,monsoon
25.42447,91.68514,Meghalaya,East Khasi Hills,2011-08-17,23.93,0.3319,monsoon
25.38913,91.68707,Meghalaya,East Khasi Hills,2020-06-05,48.13,0.0669,monsoon
25.20969,91.66030,Meghalaya,East Khasi Hills,2003-08-18,56.24,0.3380,monsoon
25.26780,91.67951,Meghalaya,East Khasi Hills,2005-09-06,57.43,0.1933,monsoon
25.32529,91.80343,Meghalaya,East Khasi Hills,2013-07-16,25.59,0.2419,monsoon
25.29578,91.73973,Meghalaya,East Khasi Hills,2010-06-15,15.93,0.5763,monsoon
25.21604,91.66638,Meghalaya,East Khasi Hills,2022-08-22,36.56,0.1897,monsoon
25.32312,91.69590,Meghalaya,East Khasi Hills,1999-06-28,37.73,0.3325,monsoon
25.29940,91.69830,Meghalaya,East Khasi Hills,2001-06-06,37.38,0.3125,monsoon
25.41486,91.65392,Meghalaya,East Khasi Hills,2006-07-04,19.37,0.4603,monsoon
25.28481,91.65385,Meghalaya,East Khasi Hills,2009-07-16,3.92,0.1180,monsoon
25.37008,91.76063,Meghalaya,East Khasi Hills,2020-06-27,12.68,0.2252,monsoon
